loan_id,entity,product,quarter,loan_amount,load_batch_id
USBB-CRE-2025Q2-0072,US Small Business Bank,Credit Card,2025Q2,3127.8,B2025Q2-03
USBB-CRE-2025Q2-0073,US Small Business Bank,Credit Card,2025Q2,1050.31,B2025Q2-03
USBB-CRE-2025Q2-0074,US Small Business Bank,Credit Card,2025Q2,1802.02,B2025Q2-03
USBB-CRE-2025Q2-0075,US Small Business Bank,Credit Card,2025Q2,1604.44,B2025Q2-04
USBB-CRE-2025Q2-0076,US Small Business Bank,Credit Card,2025Q2,2670.35,B2025Q2-04
USBB-CRE-2025Q2-0077,US Small Business Bank,Credit Card,2025Q2,2394.65,B2025Q2-04
USBB-CRE-2025Q2-0078,US Small Business Bank,Credit Card,2025Q2,945.47,B2025Q2-04
USBB-CRE-2025Q2-0079,US Small Business Bank,Credit Card,2025Q2,2747.78,B2025Q2-04
USBB-CRE-2025Q2-0080,US Small Business Bank,Credit Card,2025Q2,931.92,B2025Q2-04
USBB-CRE-2025Q2-0081,US Small Business Bank,Credit Card,2025Q2,3738.69,B2025Q2-04
USBB-CRE-2025Q2-0082,US Small Business Bank,Credit Card,2025Q2,1957.61,B2025Q2-04
USBB-CRE-2025Q2-0083,US Small Business Bank,Credit Card,2025Q2,2539.17,B2025Q2-04
USBB-CRE-2025Q2-0084,US Small Business Bank,Credit Card,2025Q2,2730.75,B2025Q2-04
USBB-CRE-2025Q2-0085,US Small Business Bank,Credit Card,2025Q2,3654.78,B2025Q2-04
USBB-CRE-2025Q2-0086,US Small Business Bank,Credit Card,2025Q2,3839.64,B2025Q2-04
USBB-CRE-2025Q2-0087,US Small Business Bank,Credit Card,2025Q2,1565.05,B2025Q2-04
USBB-CRE-2025Q2-0088,US Small Business Bank,Credit Card,2025Q2,2774.34,B2025Q2-04
USBB-CRE-2025Q2-0089,US Small Business Bank,Credit Card,2025Q2,1348.76,B2025Q2-04
USBB-CRE-2025Q2-0090,US Small Business Bank,Credit Card,2025Q2,1814.82,B2025Q2-04
USBB-CRE-2025Q2-0091,US Small Business Bank,Credit Card,2025Q2,3901.07,B2025Q2-04
USBB-CRE-2025Q2-0092,US Small Business Bank,Credit Card,2025Q2,1101.57,B2025Q2-04
USBB-CRE-2025Q2-0093,US Small Business Bank,Credit Card,2025Q2,1385.92,B2025Q2-04
USBB-CRE-2025Q2-0094,US Small Business Bank,Credit Card,2025Q2,1310.73,B2025Q2-04
USBB-CRE-2025Q2-0095,US Small Business Bank,Credit Card,2025Q2,2808.25,B2025Q2-04
USBB-CRE-2025Q2-0096,US Small Business Bank,Credit Card,2025Q2,2183.56,B2025Q2-04
USBB-CRE-2025Q2-0097,US Small Business Bank,Credit Card,2025Q2,1245.62,B2025Q2-04
USBB-CRE-2025Q2-0098,US Small Business Bank,Credit Card,2025Q2,1115.04,B2025Q2-04
USBB-CRE-2025Q2-0099,US Small Business Bank,Credit Card,2025Q2,2142.42,B2025Q2-04
USBB-CRE-2025Q2-0100,US Small Business Bank,Credit Card,2025Q2,1569.3,B2025Q2-05
USBB-CRE-2025Q2-0101,US Small Business Bank,Credit Card,2025Q2,1988.63,B2025Q2-05
USBB-CRE-2025Q2-0102,US Small Business Bank,Credit Card,2025Q2,12445.99,B2025Q2-05
USBB-CRE-2025Q2-0103,US Small Business Bank,Credit Card,2025Q2,2725.98,B2025Q2-05
USBB-CRE-2025Q2-0104,US Small Business Bank,Credit Card,2025Q2,1439.8,B2025Q2-05
USBB-CRE-2025Q2-0105,US Small Business Bank,Credit Card,2025Q2,2990.8,B2025Q2-05
USBB-CRE-2025Q2-0106,US Small Business Bank,Credit Card,2025Q2,2879.54,B2025Q2-05
USBB-CRE-2025Q2-0107,US Small Business Bank,Credit Card,2025Q2,2001.16,B2025Q2-05
USBB-CRE-2025Q2-0108,US Small Business Bank,Credit Card,2025Q2,1418.97,B2025Q2-05
USBB-CRE-2025Q2-0109,US Small Business Bank,Credit Card,2025Q2,2502.26,B2025Q2-05
USBB-CRE-2025Q2-0110,US Small Business Bank,Credit Card,2025Q2,7114.21,B2025Q2-05
USBB-CRE-2025Q2-0111,US Small Business Bank,Credit Card,2025Q2,1416.82,B2025Q2-05
USBB-CRE-2025Q2-0112,US Small Business Bank,Credit Card,2025Q2,1277.62,B2025Q2-05
USBB-CRE-2025Q2-0113,US Small Business Bank,Credit Card,2025Q2,1706.2,B2025Q2-05
USBB-CRE-2025Q2-0114,US Small Business Bank,Credit Card,2025Q2,6441.42,B2025Q2-05
USBB-CRE-2025Q2-0115,US Small Business Bank,Credit Card,2025Q2,3182.7,B2025Q2-05
USBB-CRE-2025Q2-0116,US Small Business Bank,Credit Card,2025Q2,1575.04,B2025Q2-05
USBB-CRE-2025Q2-0117,US Small Business Bank,Credit Card,2025Q2,1411.74,B2025Q2-05
USBB-CRE-2025Q2-0118,US Small Business Bank,Credit Card,2025Q2,753.28,B2025Q2-05
USBB-CRE-2025Q2-0119,US Small Business Bank,Credit Card,2025Q2,1401.42,B2025Q2-05
USBB-CRE-2025Q2-0120,US Small Business Bank,Credit Card,2025Q2,2489.71,B2025Q2-05
USBB-CRE-2025Q2-0121,US Small Business Bank,Credit Card,2025Q2,2041.83,B2025Q2-05
USBB-CRE-2025Q2-0122,US Small Business Bank,Credit Card,2025Q2,3485.71,B2025Q2-05
USBB-CRE-2025Q2-0123,US Small Business Bank,Credit Card,2025Q2,2830.73,B2025Q2-05
USBB-CRE-2025Q2-0124,US Small Business Bank,Credit Card,2025Q2,3792.47,B2025Q2-05
USBB-CRE-2025Q2-0125,US Small Business Bank,Credit Card,2025Q2,4628.74,B2025Q2-06
USBB-CRE-2025Q2-0126,US Small Business Bank,Credit Card,2025Q2,2047.24,B2025Q2-06
USBB-CRE-2025Q2-0127,US Small Business Bank,Credit Card,2025Q2,3662.07,B2025Q2-06
USBB-CRE-2025Q2-0128,US Small Business Bank,Credit Card,2025Q2,2532.26,B2025Q2-06
USBB-CRE-2025Q2-0129,US Small Business Bank,Credit Card,2025Q2,2583.18,B2025Q2-06
USBB-CRE-2025Q2-0130,US Small Business Bank,Credit Card,2025Q2,3345.74,B2025Q2-06
USBB-CRE-2025Q2-0131,US Small Business Bank,Credit Card,2025Q2,2382.05,B2025Q2-06
USBB-CRE-2025Q2-0132,US Small Business Bank,Credit Card,2025Q2,2126.17,B2025Q2-06
USBB-CRE-2025Q2-0133,US Small Business Bank,Credit Card,2025Q2,2525.17,B2025Q2-06
USBB-PER-2025Q1-0000,US Small Business Bank,Personal Loan,2025Q1,8446.96,B2025Q1-01
USBB-PER-2025Q1-0001,US Small Business Bank,Personal Loan,2025Q1,4564.01,B2025Q1-01
USBB-PER-2025Q1-0002,US Small Business Bank,Personal Loan,2025Q1,6269.31,B2025Q1-01
USBB-PER-2025Q1-0003,US Small Business Bank,Personal Loan,2025Q1,4817.01,B2025Q1-01
USBB-PER-2025Q1-0004,US Small Business Bank,Personal Loan,2025Q1,13893.75,B2025Q1-01
USBB-PER-2025Q1-0005,US Small Business Bank,Personal Loan,2025Q1,2790.39,B2025Q1-01
USBB-PER-2025Q1-0006,US Small Business Bank,Personal Loan,2025Q1,3879.12,B2025Q1-01
USBB-PER-2025Q1-0007,US Small Business Bank,Personal Loan,2025Q1,9870.43,B2025Q1-01
USBB-PER-2025Q1-0008,US Small Business Bank,Personal Loan,2025Q1,7595.01,B2025Q1-01
USBB-PER-2025Q1-0009,US Small Business Bank,Personal Loan,2025Q1,7202.19,B2025Q1-01
USBB-PER-2025Q1-0010,US Small Business Bank,Personal Loan,2025Q1,3466.63,B2025Q1-01
USBB-PER-2025Q1-0011,US Small Business Bank,Personal Loan,2025Q1,2824.31,B2025Q1-01
USBB-PER-2025Q1-0012,US Small Business Bank,Personal Loan,2025Q1,5454.5,B2025Q1-01
USBB-PER-2025Q1-0013,US Small Business Bank,Personal Loan,2025Q1,6890.55,B2025Q1-01
USBB-PER-2025Q1-0014,US Small Business Bank,Personal Loan,2025Q1,23262.62,B2025Q1-01
USBB-PER-2025Q1-0015,US Small Business Bank,Personal Loan,2025Q1,6724.53,B2025Q1-01
USBB-PER-2025Q1-0016,US Small Business Bank,Personal Loan,2025Q1,7270.94,B2025Q1-01
USBB-PER-2025Q1-0017,US Small Business Bank,Personal Loan,2025Q1,4140.97,B2025Q1-01
USBB-PER-2025Q1-0018,US Small Business Bank,Personal Loan,2025Q1,3691.11,B2025Q1-01
USBB-PER-2025Q1-0019,US Small Business Bank,Personal Loan,2025Q1,4961.25,B2025Q1-01
USBB-PER-2025Q1-0020,US Small Business Bank,Personal Loan,2025Q1,2824.31,B2025Q1-01
USBB-PER-2025Q1-0021,US Small Business Bank,Personal Loan,2025Q1,8431.13,B2025Q1-01
USBB-PER-2025Q1-0022,US Small Business Bank,Personal Loan,2025Q1,2224.85,B2025Q1-01
USBB-PER-2025Q1-0023,US Small Business Bank,Personal Loan,2025Q1,10376.73,B2025Q1-01
USBB-PER-2025Q1-0024,US Small Business Bank,Personal Loan,2025Q1,4369.23,B2025Q1-01
USBB-PER-2025Q1-0025,US Small Business Bank,Personal Loan,2025Q1,4685.09,B2025Q1-02
USBB-PER-2025Q1-0026,US Small Business Bank,Personal Loan,2025Q1,6665.39,B2025Q1-02
USBB-PER-2025Q1-0027,US Small Business Bank,Personal Loan,2025Q1,2369.58,B2025Q1-02
USBB-PER-2025Q1-0028,US Small Business Bank,Personal Loan,2025Q1,6329.55,B2025Q1-02
USBB-PER-2025Q1-0029,US Small Business Bank,Personal Loan,2025Q1,6104.71,B2025Q1-02
USBB-PER-2025Q1-0030,US Small Business Bank,Personal Loan,2025Q1,6692.74,B2025Q1-02
USBB-PER-2025Q1-0031,US Small Business Bank,Personal Loan,2025Q1,11771.73,B2025Q1-02
USBB-PER-2025Q1-0032,US Small Business Bank,Personal Loan,2025Q1,5784.09,B2025Q1-02
USBB-PER-2025Q1-0033,US Small Business Bank,Personal Loan,2025Q1,3310.56,B2025Q1-02
USBB-PER-2025Q1-0034,US Small Business Bank,Personal Loan,2025Q1,8403.17,B2025Q1-02
USBB-PER-2025Q1-0035,US Small Business Bank,Personal Loan,2025Q1,21010.18,B2025Q1-02
USBB-PER-2025Q1-0036,US Small Business Bank,Personal Loan,2025Q1,9840.03,B2025Q1-02
USBB-PER-2025Q1-0037,US Small Business Bank,Personal Loan,2025Q1,6165.47,B2025Q1-02
USBB-PER-2025Q1-0038,US Small Business Bank,Personal Loan,2025Q1,11785.94,B2025Q1-02
USBB-PER-2025Q1-0039,US Small Business Bank,Personal Loan,2025Q1,6234.26,B2025Q1-02
USBB-PER-2025Q1-0040,US Small Business Bank,Personal Loan,2025Q1,3805.6,B2025Q1-02
USBB-PER-2025Q1-0041,US Small Business Bank,Personal Loan,2025Q1,10756.79,B2025Q1-02
USBB-PER-2025Q1-0042,US Small Business Bank,Personal Loan,2025Q1,7184.5,B2025Q1-02
USBB-PER-2025Q1-0043,US Small Business Bank,Personal Loan,2025Q1,5259.54,B2025Q1-02
USBB-PER-2025Q1-0044,US Small Business Bank,Personal Loan,2025Q1,8066.98,B2025Q1-02
USBB-PER-2025Q1-0045,US Small Business Bank,Personal Loan,2025Q1,6326.33,B2025Q1-02
USBB-PER-2025Q1-0046,US Small Business Bank,Personal Loan,2025Q1,1845.74,B2025Q1-02
USBB-PER-2025Q1-0047,US Small Business Bank,Personal Loan,2025Q1,8783.01,B2025Q1-02
USBB-PER-2025Q1-0048,US Small Business Bank,Personal Loan,2025Q1,3031.98,B2025Q1-02
USBB-PER-2025Q1-0049,US Small Business Bank,Personal Loan,2025Q1,4339.91,B2025Q1-02
USBB-PER-2025Q1-0050,US Small Business Bank,Personal Loan,2025Q1,4850.2,B2025Q1-03
USBB-PER-2025Q1-0051,US Small Business Bank,Personal Loan,2025Q1,2499.72,B2025Q1-03
USBB-PER-2025Q1-0052,US Small Business Bank,Personal Loan,2025Q1,3388.25,B2025Q1-03
USBB-PER-2025Q1-0053,US Small Business Bank,Personal Loan,2025Q1,6835.55,B2025Q1-03
USBB-PER-2025Q1-0054,US Small Business Bank,Personal Loan,2025Q1,3809.35,B2025Q1-03
USBB-PER-2025Q1-0055,US Small Business Bank,Personal Loan,2025Q1,9479.04,B2025Q1-03
USBB-PER-2025Q1-0056,US Small Business Bank,Personal Loan,2025Q1,3964.47,B2025Q1-03
USBB-PER-2025Q1-0057,US Small Business Bank,Personal Loan,2025Q1,5682.25,B2025Q1-03
USBB-PER-2025Q1-0058,US Small Business Bank,Personal Loan,2025Q1,10373.37,B2025Q1-03
USBB-PER-2025Q1-0059,US Small Business Bank,Personal Loan,2025Q1,10018.08,B2025Q1-03
USBB-PER-2025Q1-0060,US Small Business Bank,Personal Loan,2025Q1,4140.93,B2025Q1-03
USBB-PER-2025Q1-0061,US Small Business Bank,Personal Loan,2025Q1,6396.27,B2025Q1-03
USBB-PER-2025Q1-0062,US Small Business Bank,Personal Loan,2025Q1,2526.21,B2025Q1-03
USBB-PER-2025Q1-0063,US Small Business Bank,Personal Loan,2025Q1,4434.01,B2025Q1-03
USBB-PER-2025Q1-0064,US Small Business Bank,Personal Loan,2025Q1,3241.72,B2025Q1-03
USBB-PER-2025Q1-0065,US Small Business Bank,Personal Loan,2025Q1,6072.93,B2025Q1-03
USBB-PER-2025Q1-0066,US Small Business Bank,Personal Loan,2025Q1,4088.8,B2025Q1-03
USBB-PER-2025Q1-0067,US Small Business Bank,Personal Loan,2025Q1,4414.48,B2025Q1-03
USBB-PER-2025Q1-0068,US Small Business Bank,Personal Loan,2025Q1,14187.62,B2025Q1-03
USBB-PER-2025Q1-0069,US Small Business Bank,Personal Loan,2025Q1,6347.78,B2025Q1-03
USBB-PER-2025Q1-0070,US Small Business Bank,Personal Loan,2025Q1,7241.95,B2025Q1-03
USBB-PER-2025Q1-0071,US Small Business Bank,Personal Loan,2025Q1,6927.88,B2025Q1-03
USBB-PER-2025Q1-0072,US Small Business Bank,Personal Loan,2025Q1,8035.75,B2025Q1-03
USBB-PER-2025Q1-0073,US Small Business Bank,Personal Loan,2025Q1,8860.99,B2025Q1-03
USBB-PER-2025Q1-0074,US Small Business Bank,Personal Loan,2025Q1,14766.54,B2025Q1-03
USBB-PER-2025Q1-0075,US Small Business Bank,Personal Loan,2025Q1,3950.39,B2025Q1-04
USBB-PER-2025Q1-0076,US Small Business Bank,Personal Loan,2025Q1,3388.7,B2025Q1-04
USBB-PER-2025Q1-0077,US Small Business Bank,Personal Loan,2025Q1,4892.99,B2025Q1-04
USBB-PER-2025Q1-0078,US Small Business Bank,Personal Loan,2025Q1,5510.44,B2025Q1-04
USBB-PER-2025Q1-0079,US Small Business Bank,Personal Loan,2025Q1,7909.57,B2025Q1-04
USBB-PER-2025Q1-0080,US Small Business Bank,Personal Loan,2025Q1,5313.81,B2025Q1-04
USBB-PER-2025Q1-0081,US Small Business Bank,Personal Loan,2025Q1,6697.51,B2025Q1-04
USBB-PER-2025Q1-0082,US Small Business Bank,Personal Loan,2025Q1,7229.26,B2025Q1-04
USBB-PER-2025Q1-0083,US Small Business Bank,Personal Loan,2025Q1,12044.65,B2025Q1-04
USBB-PER-2025Q1-0084,US Small Business Bank,Personal Loan,2025Q1,3014.62,B2025Q1-04
USBB-PER-2025Q1-0085,US Small Business Bank,Personal Loan,2025Q1,4439.52,B2025Q1-04
USBB-PER-2025Q1-0086,US Small Business Bank,Personal Loan,2025Q1,5963.51,B2025Q1-04
USBB-PER-2025Q1-0087,US Small Business Bank,Personal Loan,2025Q1,8651.66,B2025Q1-04
USBB-PER-2025Q1-0088,US Small Business Bank,Personal Loan,2025Q1,2319.15,B2025Q1-04
USBB-PER-2025Q1-0089,US Small Business Bank,Personal Loan,2025Q1,5859.54,B2025Q1-04
USBB-PER-2025Q1-0090,US Small Business Bank,Personal Loan,2025Q1,13221.57,B2025Q1-04
USBB-PER-2025Q1-0091,US Small Business Bank,Personal Loan,2025Q1,5359.19,B2025Q1-04
USBB-PER-2025Q1-0092,US Small Business Bank,Personal Loan,2025Q1,3682.72,B2025Q1-04
USBB-PER-2025Q1-0093,US Small Business Bank,Personal Loan,2025Q1,9270.95,B2025Q1-04
USBB-PER-2025Q1-0094,US Small Business Bank,Personal Loan,2025Q1,1875.52,B2025Q1-04
USBB-PER-2025Q1-0095,US Small Business Bank,Personal Loan,2025Q1,3368.28,B2025Q1-04
USBB-PER-2025Q1-0096,US Small Business Bank,Personal Loan,2025Q1,9012.52,B2025Q1-04
USBB-PER-2025Q1-0097,US Small Business Bank,Personal Loan,2025Q1,11021.31,B2025Q1-04
USBB-PER-2025Q1-0098,US Small Business Bank,Personal Loan,2025Q1,4767.55,B2025Q1-04
USBB-PER-2025Q1-0099,US Small Business Bank,Personal Loan,2025Q1,26804.59,B2025Q1-04
USBB-PER-2025Q1-0100,US Small Business Bank,Personal Loan,2025Q1,4932.82,B2025Q1-05
USBB-PER-2025Q1-0101,US Small Business Bank,Personal Loan,2025Q1,2314.02,B2025Q1-05
USBB-PER-2025Q1-0102,US Small Business Bank,Personal Loan,2025Q1,7433.57,B2025Q1-05
USBB-PER-2025Q1-0103,US Small Business Bank,Personal Loan,2025Q1,4777.21,B2025Q1-05
USBB-PER-2025Q1-0104,US Small Business Bank,Personal Loan,2025Q1,16375.7,B2025Q1-05
USBB-PER-2025Q1-0105,US Small Business Bank,Personal Loan,2025Q1,2452.87,B2025Q1-05
USBB-PER-2025Q1-0106,US Small Business Bank,Personal Loan,2025Q1,6982.26,B2025Q1-05
USBB-PER-2025Q1-0107,US Small Business Bank,Personal Loan,2025Q1,5573.05,B2025Q1-05
USBB-PER-2025Q1-0108,US Small Business Bank,Personal Loan,2025Q1,13523.19,B2025Q1-05
USBB-PER-2025Q1-0109,US Small Business Bank,Personal Loan,2025Q1,2146.57,B2025Q1-05
USBB-PER-2025Q1-0110,US Small Business Bank,Personal Loan,2025Q1,5531.05,B2025Q1-05
USBB-PER-2025Q1-0111,US Small Business Bank,Personal Loan,2025Q1,3206.02,B2025Q1-05
USBB-PER-2025Q1-0112,US Small Business Bank,Personal Loan,2025Q1,4274.44,B2025Q1-05
USBB-PER-2025Q1-0113,US Small Business Bank,Personal Loan,2025Q1,3757.85,B2025Q1-05
USBB-PER-2025Q1-0114,US Small Business Bank,Personal Loan,2025Q1,5870.77,B2025Q1-05
USBB-PER-2025Q1-0115,US Small Business Bank,Personal Loan,2025Q1,686.66,B2025Q1-05
USBB-PER-2025Q1-0116,US Small Business Bank,Personal Loan,2025Q1,3658.63,B2025Q1-05
USBB-PER-2025Q1-0117,US Small Business Bank,Personal Loan,2025Q1,6029.54,B2025Q1-05
USBB-PER-2025Q1-0118,US Small Business Bank,Personal Loan,2025Q1,9668.23,B2025Q1-05
USBB-PER-2025Q1-0119,US Small Business Bank,Personal Loan,2025Q1,2173.03,B2025Q1-05
USBB-PER-2025Q1-0120,US Small Business Bank,Personal Loan,2025Q1,12217.21,B2025Q1-05
USBB-PER-2025Q1-0121,US Small Business Bank,Personal Loan,2025Q1,5915.94,B2025Q1-05
USBB-PER-2025Q2-0000,US Small Business Bank,Personal Loan,2025Q2,4303.92,B2025Q2-01
USBB-PER-2025Q2-0001,US Small Business Bank,Personal Loan,2025Q2,8241.98,B2025Q2-01
USBB-PER-2025Q2-0002,US Small Business Bank,Personal Loan,2025Q2,6284.13,B2025Q2-01
USBB-PER-2025Q2-0003,US Small Business Bank,Personal Loan,2025Q2,6147.63,B2025Q2-01
USBB-PER-2025Q2-0004,US Small Business Bank,Personal Loan,2025Q2,4543.39,B2025Q2-01
USBB-PER-2025Q2-0005,US Small Business Bank,Personal Loan,2025Q2,4617.97,B2025Q2-01
USBB-PER-2025Q2-0006,US Small Business Bank,Personal Loan,2025Q2,5108.17,B2025Q2-01
USBB-PER-2025Q2-0007,US Small Business Bank,Personal Loan,2025Q2,10480.35,B2025Q2-01
USBB-PER-2025Q2-0008,US Small Business Bank,Personal Loan,2025Q2,4756.43,B2025Q2-01
USBB-PER-2025Q2-0009,US Small Business Bank,Personal Loan,2025Q2,6405.28,B2025Q2-01
USBB-PER-2025Q2-0010,US Small Business Bank,Personal Loan,2025Q2,2221.06,B2025Q2-01
USBB-PER-2025Q2-0011,US Small Business Bank,Personal Loan,2025Q2,4507.56,B2025Q2-01
USBB-PER-2025Q2-0012,US Small Business Bank,Personal Loan,2025Q2,6844.3,B2025Q2-01
USBB-PER-2025Q2-0013,US Small Business Bank,Personal Loan,2025Q2,5050.92,B2025Q2-01
USBB-PER-2025Q2-0014,US Small Business Bank,Personal Loan,2025Q2,12960.35,B2025Q2-01
USBB-PER-2025Q2-0015,US Small Business Bank,Personal Loan,2025Q2,4535.84,B2025Q2-01
USBB-PER-2025Q2-0016,US Small Business Bank,Personal Loan,2025Q2,9842.65,B2025Q2-01
USBB-PER-2025Q2-0017,US Small Business Bank,Personal Loan,2025Q2,3344.21,B2025Q2-01
USBB-PER-2025Q2-0018,US Small Business Bank,Personal Loan,2025Q2,5676.13,B2025Q2-01
USBB-PER-2025Q2-0019,US Small Business Bank,Personal Loan,2025Q2,4400.46,B2025Q2-01
USBB-PER-2025Q2-0020,US Small Business Bank,Personal Loan,2025Q2,7419.9,B2025Q2-01
USBB-PER-2025Q2-0021,US Small Business Bank,Personal Loan,2025Q2,6950.58,B2025Q2-01
USBB-PER-2025Q2-0022,US Small Business Bank,Personal Loan,2025Q2,5101.48,B2025Q2-01
USBB-PER-2025Q2-0023,US Small Business Bank,Personal Loan,2025Q2,5959.08,B2025Q2-01
USBB-PER-2025Q2-0024,US Small Business Bank,Personal Loan,2025Q2,2628.58,B2025Q2-01
USBB-PER-2025Q2-0025,US Small Business Bank,Personal Loan,2025Q2,6068.13,B2025Q2-02
USBB-PER-2025Q2-0026,US Small Business Bank,Personal Loan,2025Q2,5571.17,B2025Q2-02
USBB-PER-2025Q2-0027,US Small Business Bank,Personal Loan,2025Q2,11783.22,B2025Q2-02
USBB-PER-2025Q2-0028,US Small Business Bank,Personal Loan,2025Q2,8834.37,B2025Q2-02
USBB-PER-2025Q2-0029,US Small Business Bank,Personal Loan,2025Q2,6601.18,B2025Q2-02
USBB-PER-2025Q2-0030,US Small Business Bank,Personal Loan,2025Q2,5500.76,B2025Q2-02
USBB-PER-2025Q2-0031,US Small Business Bank,Personal Loan,2025Q2,7169.33,B2025Q2-02
USBB-PER-2025Q2-0032,US Small Business Bank,Personal Loan,2025Q2,1677.54,B2025Q2-02
USBB-PER-2025Q2-0033,US Small Business Bank,Personal Loan,2025Q2,3034.72,B2025Q2-02
USBB-PER-2025Q2-0034,US Small Business Bank,Personal Loan,2025Q2,10672.08,B2025Q2-02
USBB-PER-2025Q2-0035,US Small Business Bank,Personal Loan,2025Q2,6537.05,B2025Q2-02
USBB-PER-2025Q2-0036,US Small Business Bank,Personal Loan,2025Q2,1743.36,B2025Q2-02
USBB-PER-2025Q2-0037,US Small Business Bank,Personal Loan,2025Q2,13450.8,B2025Q2-02
USBB-PER-2025Q2-0038,US Small Business Bank,Personal Loan,2025Q2,3417.23,B2025Q2-02
USBB-PER-2025Q2-0039,US Small Business Bank,Personal Loan,2025Q2,3859.05,B2025Q2-02
USBB-PER-2025Q2-0040,US Small Business Bank,Personal Loan,2025Q2,3812.06,B2025Q2-02
USBB-PER-2025Q2-0041,US Small Business Bank,Personal Loan,2025Q2,6634.41,B2025Q2-02
USBB-PER-2025Q2-0042,US Small Business Bank,Personal Loan,2025Q2,7410.07,B2025Q2-02
USBB-PER-2025Q2-0043,US Small Business Bank,Personal Loan,2025Q2,9646.6,B2025Q2-02
USBB-PER-2025Q2-0044,US Small Business Bank,Personal Loan,2025Q2,7298.47,B2025Q2-02
USBB-PER-2025Q2-0045,US Small Business Bank,Personal Loan,2025Q2,7674.09,B2025Q2-02
USBB-PER-2025Q2-0046,US Small Business Bank,Personal Loan,2025Q2,7961.67,B2025Q2-02
USBB-PER-2025Q2-0047,US Small Business Bank,Personal Loan,2025Q2,7464.34,B2025Q2-02
USBB-PER-2025Q2-0048,US Small Business Bank,Personal Loan,2025Q2,4711.95,B2025Q2-02
USBB-PER-2025Q2-0049,US Small Business Bank,Personal Loan,2025Q2,6349.58,B2025Q2-02
USBB-PER-2025Q2-0050,US Small Business Bank,Personal Loan,2025Q2,3975.65,B2025Q2-03
USBB-PER-2025Q2-0051,US Small Business Bank,Personal Loan,2025Q2,7027.35,B2025Q2-03
USBB-PER-2025Q2-0052,US Small Business Bank,Personal Loan,2025Q2,4292.42,B2025Q2-03
USBB-PER-2025Q2-0053,US Small Business Bank,Personal Loan,2025Q2,4145.0,B2025Q2-03
USBB-PER-2025Q2-0054,US Small Business Bank,Personal Loan,2025Q2,4388.85,B2025Q2-03
USBB-PER-2025Q2-0055,US Small Business Bank,Personal Loan,2025Q2,7493.79,B2025Q2-03
USBB-PER-2025Q2-0056,US Small Business Bank,Personal Loan,2025Q2,5606.62,B2025Q2-03
USBB-PER-2025Q2-0057,US Small Business Bank,Personal Loan,2025Q2,7458.45,B2025Q2-03
USBB-PER-2025Q2-0058,US Small Business Bank,Personal Loan,2025Q2,5936.24,B2025Q2-03
USBB-PER-2025Q2-0059,US Small Business Bank,Personal Loan,2025Q2,22414.69,B2025Q2-03
USBB-PER-2025Q2-0060,US Small Business Bank,Personal Loan,2025Q2,5581.3,B2025Q2-03
USBB-PER-2025Q2-0061,US Small Business Bank,Personal Loan,2025Q2,2405.42,B2025Q2-03
USBB-PER-2025Q2-0062,US Small Business Bank,Personal Loan,2025Q2,22018.63,B2025Q2-03
USBB-PER-2025Q2-0063,US Small Business Bank,Personal Loan,2025Q2,9295.09,B2025Q2-03
USBB-PER-2025Q2-0064,US Small Business Bank,Personal Loan,2025Q2,5155.37,B2025Q2-03
USBB-PER-2025Q2-0065,US Small Business Bank,Personal Loan,2025Q2,12849.75,B2025Q2-03
USBB-PER-2025Q2-0066,US Small Business Bank,Personal Loan,2025Q2,11188.69,B2025Q2-03
USBB-PER-2025Q2-0067,US Small Business Bank,Personal Loan,2025Q2,4014.18,B2025Q2-03
USBB-PER-2025Q2-0068,US Small Business Bank,Personal Loan,2025Q2,13251.91,B2025Q2-03
USBB-PER-2025Q2-0069,US Small Business Bank,Personal Loan,2025Q2,10022.04,B2025Q2-03
USBB-PER-2025Q2-0070,US Small Business Bank,Personal Loan,2025Q2,5339.06,B2025Q2-03
USBB-PER-2025Q2-0071,US Small Business Bank,Personal Loan,2025Q2,2894.3,B2025Q2-03
USBB-PER-2025Q2-0072,US Small Business Bank,Personal Loan,2025Q2,9270.79,B2025Q2-03
USBB-PER-2025Q2-0073,US Small Business Bank,Personal Loan,2025Q2,23846.13,B2025Q2-03
USBB-PER-2025Q2-0074,US Small Business Bank,Personal Loan,2025Q2,4333.83,B2025Q2-03
USBB-PER-2025Q2-0075,US Small Business Bank,Personal Loan,2025Q2,6677.06,B2025Q2-04
USBB-PER-2025Q2-0076,US Small Business Bank,Personal Loan,2025Q2,5752.75,B2025Q2-04
USBB-PER-2025Q2-0077,US Small Business Bank,Personal Loan,2025Q2,12743.12,B2025Q2-04
USBB-PER-2025Q2-0078,US Small Business Bank,Personal Loan,2025Q2,8177.59,B2025Q2-04
USBB-PER-2025Q2-0079,US Small Business Bank,Personal Loan,2025Q2,7489.45,B2025Q2-04
USBB-PER-2025Q2-0080,US Small Business Bank,Personal Loan,2025Q2,1528.83,B2025Q2-04
USBB-PER-2025Q2-0081,US Small Business Bank,Personal Loan,2025Q2,7575.64,B2025Q2-04
USBB-PER-2025Q2-0082,US Small Business Bank,Personal Loan,2025Q2,9803.01,B2025Q2-04
USBB-PER-2025Q2-0083,US Small Business Bank,Personal Loan,2025Q2,6817.26,B2025Q2-04
